country_code,country,year,variable,indicator,value,source
CHN,China,2006,fixed_broadband,IT.NET.BBND.P2,3.85818779891054,World Bank WDI
CHN,China,2006,internet_users,IT.NET.USER.ZS,10.5231526193851,World Bank WDI
CHN,China,2006,manufacturing_value_added,NV.IND.MANF.ZS,31.9945213596647,World Bank WDI
CHN,China,2006,patent_nonresident,IP.PAT.NRES,88183.0,World Bank WDI
CHN,China,2006,patent_resident,IP.PAT.RESD,122318.0,World Bank WDI
CHN,China,2006,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.34923,World Bank WDI
CHN,China,2006,researchers_rd,SP.POP.SCIE.RD.P6,931.20148,World Bank WDI
CHN,China,2006,tertiary_enrolment,SE.TER.ENRR,20.5667705535889,World Bank WDI
CHN,China,2007,fdi,BX.KLT.DINV.WD.GD.ZS,4.33537500236917,World Bank WDI
CHN,China,2007,fixed_broadband,IT.NET.BBND.P2,5.00930152637401,World Bank WDI
CHN,China,2007,hightech_exports,TX.VAL.TECH.MF.ZS,30.2374939097036,World Bank WDI
CHN,China,2007,internet_users,IT.NET.USER.ZS,16.0,World Bank WDI
CHN,China,2007,manufacturing_value_added,NV.IND.MANF.ZS,31.9005932714931,World Bank WDI
CHN,China,2007,patent_nonresident,IP.PAT.NRES,92101.0,World Bank WDI
CHN,China,2007,patent_resident,IP.PAT.RESD,153060.0,World Bank WDI
CHN,China,2007,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.35321,World Bank WDI
CHN,China,2007,researchers_rd,SP.POP.SCIE.RD.P6,1076.73747,World Bank WDI
CHN,China,2007,tertiary_enrolment,SE.TER.ENRR,21.4715595245361,World Bank WDI
CHN,China,2008,fdi,BX.KLT.DINV.WD.GD.ZS,3.67520717506325,World Bank WDI
CHN,China,2008,fixed_broadband,IT.NET.BBND.P2,6.21365228211399,World Bank WDI
CHN,China,2008,hightech_exports,TX.VAL.TECH.MF.ZS,29.4319344493349,World Bank WDI
CHN,China,2008,internet_users,IT.NET.USER.ZS,22.6,World Bank WDI
CHN,China,2008,manufacturing_value_added,NV.IND.MANF.ZS,31.6169791482305,World Bank WDI
CHN,China,2008,patent_nonresident,IP.PAT.NRES,95259.0,World Bank WDI
CHN,China,2008,patent_resident,IP.PAT.RESD,194579.0,World Bank WDI
CHN,China,2008,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.4233,World Bank WDI
CHN,China,2008,researchers_rd,SP.POP.SCIE.RD.P6,1197.58885,World Bank WDI
CHN,China,2008,tertiary_enrolment,SE.TER.ENRR,21.8667392730713,World Bank WDI
CHN,China,2009,fdi,BX.KLT.DINV.WD.GD.ZS,2.52538984334254,World Bank WDI
CHN,China,2009,fixed_broadband,IT.NET.BBND.P2,7.74497137074886,World Bank WDI
CHN,China,2009,hightech_exports,TX.VAL.TECH.MF.ZS,31.9775769727453,World Bank WDI
CHN,China,2009,internet_users,IT.NET.USER.ZS,28.9,World Bank WDI
CHN,China,2009,manufacturing_value_added,NV.IND.MANF.ZS,31.0611528606438,World Bank WDI
CHN,China,2009,patent_nonresident,IP.PAT.NRES,85508.0,World Bank WDI
CHN,China,2009,patent_resident,IP.PAT.RESD,229096.0,World Bank WDI
CHN,China,2009,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.6366,World Bank WDI
CHN,China,2009,researchers_rd,SP.POP.SCIE.RD.P6,861.24883,World Bank WDI
CHN,China,2009,tertiary_enrolment,SE.TER.ENRR,23.2886295318604,World Bank WDI
CHN,China,2010,fdi,BX.KLT.DINV.WD.GD.ZS,3.93541996731512,World Bank WDI
CHN,China,2010,fixed_broadband,IT.NET.BBND.P2,9.34748427588032,World Bank WDI
CHN,China,2010,hightech_exports,TX.VAL.TECH.MF.ZS,32.1501169663397,World Bank WDI
CHN,China,2010,internet_users,IT.NET.USER.ZS,34.3,World Bank WDI
CHN,China,2010,manufacturing_value_added,NV.IND.MANF.ZS,31.0748956423241,World Bank WDI
CHN,China,2010,patent_nonresident,IP.PAT.NRES,98111.0,World Bank WDI
CHN,China,2010,patent_resident,IP.PAT.RESD,293066.0,World Bank WDI
CHN,China,2010,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.68456,World Bank WDI
CHN,China,2010,researchers_rd,SP.POP.SCIE.RD.P6,898.85545,World Bank WDI
CHN,China,2010,tertiary_enrolment,SE.TER.ENRR,25.2883066277701,World Bank WDI
CHN,China,2011,fdi,BX.KLT.DINV.WD.GD.ZS,3.65069190228423,World Bank WDI
CHN,China,2011,fixed_broadband,IT.NET.BBND.P2,11.504276685286,World Bank WDI
CHN,China,2011,hightech_exports,TX.VAL.TECH.MF.ZS,30.5004796644425,World Bank WDI
CHN,China,2011,internet_users,IT.NET.USER.ZS,38.3,World Bank WDI
CHN,China,2011,manufacturing_value_added,NV.IND.MANF.ZS,31.5623565182378,World Bank WDI
CHN,China,2011,patent_nonresident,IP.PAT.NRES,110583.0,World Bank WDI
CHN,China,2011,patent_resident,IP.PAT.RESD,415829.0,World Bank WDI
CHN,China,2011,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.75244,World Bank WDI
CHN,China,2011,researchers_rd,SP.POP.SCIE.RD.P6,972.01743,World Bank WDI
CHN,China,2011,tertiary_enrolment,SE.TER.ENRR,26.7875039907406,World Bank WDI
CHN,China,2012,fdi,BX.KLT.DINV.WD.GD.ZS,2.78099138181613,World Bank WDI
CHN,China,2012,fixed_broadband,IT.NET.BBND.P2,12.791553937217,World Bank WDI
CHN,China,2012,hightech_exports,TX.VAL.TECH.MF.ZS,30.8618085179503,World Bank WDI
CHN,China,2012,internet_users,IT.NET.USER.ZS,42.30009842,World Bank WDI
CHN,China,2012,manufacturing_value_added,NV.IND.MANF.ZS,31.0143036500115,World Bank WDI
CHN,China,2012,patent_nonresident,IP.PAT.NRES,117464.0,World Bank WDI
CHN,China,2012,patent_resident,IP.PAT.RESD,535313.0,World Bank WDI
CHN,China,2012,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.88095,World Bank WDI
CHN,China,2012,researchers_rd,SP.POP.SCIE.RD.P6,1028.98334,World Bank WDI
CHN,China,2012,tertiary_enrolment,SE.TER.ENRR,29.3081906903292,World Bank WDI
CHN,China,2013,fdi,BX.KLT.DINV.WD.GD.ZS,2.98598708261986,World Bank WDI
CHN,China,2013,fixed_broadband,IT.NET.BBND.P2,13.6989049026864,World Bank WDI
CHN,China,2013,hightech_exports,TX.VAL.TECH.MF.ZS,31.5855813292794,World Bank WDI
CHN,China,2013,internet_users,IT.NET.USER.ZS,45.79999924,World Bank WDI
CHN,China,2013,manufacturing_value_added,NV.IND.MANF.ZS,30.1275021518721,World Bank WDI
CHN,China,2013,patent_nonresident,IP.PAT.NRES,120200.0,World Bank WDI
CHN,China,2013,patent_resident,IP.PAT.RESD,704936.0,World Bank WDI
CHN,China,2013,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.96246,World Bank WDI
CHN,China,2013,researchers_rd,SP.POP.SCIE.RD.P6,1079.63795,World Bank WDI
CHN,China,2013,tertiary_enrolment,SE.TER.ENRR,32.7191603158803,World Bank WDI
CHN,China,2014,fdi,BX.KLT.DINV.WD.GD.ZS,2.51155883670463,World Bank WDI
CHN,China,2014,fixed_broadband,IT.NET.BBND.P2,14.4445199866037,World Bank WDI
CHN,China,2014,hightech_exports,TX.VAL.TECH.MF.ZS,29.7037271802947,World Bank WDI
CHN,China,2014,internet_users,IT.NET.USER.ZS,47.90000153,World Bank WDI
CHN,China,2014,manufacturing_value_added,NV.IND.MANF.ZS,29.8300397890826,World Bank WDI
CHN,China,2014,patent_nonresident,IP.PAT.NRES,127042.0,World Bank WDI
CHN,China,2014,patent_resident,IP.PAT.RESD,801135.0,World Bank WDI
CHN,China,2014,rd_expenditure,GB.XPD.RSDV.GD.ZS,1.98475,World Bank WDI
CHN,China,2014,researchers_rd,SP.POP.SCIE.RD.P6,1101.80087,World Bank WDI
CHN,China,2014,tertiary_enrolment,SE.TER.ENRR,43.7110051016854,World Bank WDI
CHN,China,2015,fdi,BX.KLT.DINV.WD.GD.ZS,2.14957284731563,World Bank WDI
CHN,China,2015,fixed_broadband,IT.NET.BBND.P2,19.8437947555032,World Bank WDI
CHN,China,2015,hightech_exports,TX.VAL.TECH.MF.ZS,30.4312672747562,World Bank WDI
CHN,China,2015,internet_users,IT.NET.USER.ZS,50.29999924,World Bank WDI
CHN,China,2015,manufacturing_value_added,NV.IND.MANF.ZS,28.3889960582852,World Bank WDI
CHN,China,2015,patent_nonresident,IP.PAT.NRES,133612.0,World Bank WDI
CHN,China,2015,patent_resident,IP.PAT.RESD,968252.0,World Bank WDI
CHN,China,2015,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.01703,World Bank WDI
CHN,China,2015,researchers_rd,SP.POP.SCIE.RD.P6,1162.7108,World Bank WDI
CHN,China,2015,tertiary_enrolment,SE.TER.ENRR,47.1192619330726,World Bank WDI
CHN,China,2016,fdi,BX.KLT.DINV.WD.GD.ZS,1.52539470315394,World Bank WDI
CHN,China,2016,fixed_broadband,IT.NET.BBND.P2,22.9761329915729,World Bank WDI
CHN,China,2016,hightech_exports,TX.VAL.TECH.MF.ZS,30.2545232296357,World Bank WDI
CHN,China,2016,internet_users,IT.NET.USER.ZS,53.2,World Bank WDI
CHN,China,2016,manufacturing_value_added,NV.IND.MANF.ZS,27.5237594259275,World Bank WDI
CHN,China,2016,patent_nonresident,IP.PAT.NRES,133522.0,World Bank WDI
CHN,China,2016,patent_resident,IP.PAT.RESD,1204981.0,World Bank WDI
CHN,China,2016,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.0595,World Bank WDI
CHN,China,2016,researchers_rd,SP.POP.SCIE.RD.P6,1208.86205,World Bank WDI
CHN,China,2016,tertiary_enrolment,SE.TER.ENRR,49.309077375597,World Bank WDI
CHN,China,2017,fdi,BX.KLT.DINV.WD.GD.ZS,1.32468971748482,World Bank WDI
CHN,China,2017,fixed_broadband,IT.NET.BBND.P2,27.9101271418763,World Bank WDI
CHN,China,2017,hightech_exports,TX.VAL.TECH.MF.ZS,30.9118639785891,World Bank WDI
CHN,China,2017,internet_users,IT.NET.USER.ZS,54.3,World Bank WDI
CHN,China,2017,manufacturing_value_added,NV.IND.MANF.ZS,27.5998559245177,World Bank WDI
CHN,China,2017,patent_nonresident,IP.PAT.NRES,135885.0,World Bank WDI
CHN,China,2017,patent_resident,IP.PAT.RESD,1245709.0,World Bank WDI
CHN,China,2017,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.07771,World Bank WDI
CHN,China,2017,researchers_rd,SP.POP.SCIE.RD.P6,1235.84935,World Bank WDI
CHN,China,2017,tertiary_enrolment,SE.TER.ENRR,51.0678812273407,World Bank WDI
CHN,China,2018,fdi,BX.KLT.DINV.WD.GD.ZS,1.66361992284408,World Bank WDI
CHN,China,2018,fixed_broadband,IT.NET.BBND.P2,28.7089097131815,World Bank WDI
CHN,China,2018,hightech_exports,TX.VAL.TECH.MF.ZS,31.5481478595353,World Bank WDI
CHN,China,2018,internet_users,IT.NET.USER.ZS,65.35839844,World Bank WDI
CHN,China,2018,manufacturing_value_added,NV.IND.MANF.ZS,27.34341880328,World Bank WDI
CHN,China,2018,patent_nonresident,IP.PAT.NRES,148187.0,World Bank WDI
CHN,China,2018,patent_resident,IP.PAT.RESD,1393815.0,World Bank WDI
CHN,China,2018,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.10232,World Bank WDI
CHN,China,2018,researchers_rd,SP.POP.SCIE.RD.P6,1317.48914,World Bank WDI
CHN,China,2018,tertiary_enrolment,SE.TER.ENRR,53.3987984572814,World Bank WDI
CHN,China,2019,fdi,BX.KLT.DINV.WD.GD.ZS,1.28549226847992,World Bank WDI
CHN,China,2019,fixed_broadband,IT.NET.BBND.P2,31.5611222411202,World Bank WDI
CHN,China,2019,hightech_exports,TX.VAL.TECH.MF.ZS,30.8186302968419,World Bank WDI
CHN,China,2019,internet_users,IT.NET.USER.ZS,64.080881297515,World Bank WDI
CHN,China,2019,manufacturing_value_added,NV.IND.MANF.ZS,26.2594662949297,World Bank WDI
CHN,China,2019,patent_nonresident,IP.PAT.NRES,157093.0,World Bank WDI
CHN,China,2019,patent_resident,IP.PAT.RESD,1243568.0,World Bank WDI
CHN,China,2019,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.20144,World Bank WDI
CHN,China,2019,researchers_rd,SP.POP.SCIE.RD.P6,1483.85803,World Bank WDI
CHN,China,2019,tertiary_enrolment,SE.TER.ENRR,56.6050917923292,World Bank WDI
CHN,China,2020,fdi,BX.KLT.DINV.WD.GD.ZS,1.68770756292082,World Bank WDI
CHN,China,2020,fixed_broadband,IT.NET.BBND.P2,33.9069794578039,World Bank WDI
CHN,China,2020,hightech_exports,TX.VAL.TECH.MF.ZS,31.2766154241293,World Bank WDI
CHN,China,2020,internet_users,IT.NET.USER.ZS,70.05275998,World Bank WDI
CHN,China,2020,manufacturing_value_added,NV.IND.MANF.ZS,25.5809804288007,World Bank WDI
CHN,China,2020,patent_nonresident,IP.PAT.NRES,152342.0,World Bank WDI
CHN,China,2020,patent_resident,IP.PAT.RESD,1344817.0,World Bank WDI
CHN,China,2020,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.35712,World Bank WDI
CHN,China,2020,researchers_rd,SP.POP.SCIE.RD.P6,1600.30633,World Bank WDI
CHN,China,2020,tertiary_enrolment,SE.TER.ENRR,61.6124675996947,World Bank WDI
CHN,China,2021,fdi,BX.KLT.DINV.WD.GD.ZS,1.8903454142588,World Bank WDI
CHN,China,2021,fixed_broadband,IT.NET.BBND.P2,37.5611751315805,World Bank WDI
CHN,China,2021,hightech_exports,TX.VAL.TECH.MF.ZS,30.2190732796596,World Bank WDI
CHN,China,2021,internet_users,IT.NET.USER.ZS,73.05323517,World Bank WDI
CHN,China,2021,manufacturing_value_added,NV.IND.MANF.ZS,26.621932558827,World Bank WDI
CHN,China,2021,patent_nonresident,IP.PAT.NRES,159019.0,World Bank WDI
CHN,China,2021,patent_resident,IP.PAT.RESD,1426644.0,World Bank WDI
CHN,China,2021,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.38165,World Bank WDI
CHN,China,2021,researchers_rd,SP.POP.SCIE.RD.P6,1685.97511,World Bank WDI
CHN,China,2021,tertiary_enrolment,SE.TER.ENRR,66.8186077597542,World Bank WDI
CHN,China,2022,fdi,BX.KLT.DINV.WD.GD.ZS,1.03841365474349,World Bank WDI
CHN,China,2022,fixed_broadband,IT.NET.BBND.P2,41.3736197056022,World Bank WDI
CHN,China,2022,hightech_exports,TX.VAL.TECH.MF.ZS,27.7650612563156,World Bank WDI
CHN,China,2022,internet_users,IT.NET.USER.ZS,75.61131603,World Bank WDI
CHN,China,2022,manufacturing_value_added,NV.IND.MANF.ZS,25.9806695043084,World Bank WDI
CHN,China,2022,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.4945,World Bank WDI
CHN,China,2022,researchers_rd,SP.POP.SCIE.RD.P6,1849.23669,World Bank WDI
CHN,China,2022,tertiary_enrolment,SE.TER.ENRR,71.5799465086024,World Bank WDI
CHN,China,2023,fdi,BX.KLT.DINV.WD.GD.ZS,0.280991103634816,World Bank WDI
CHN,China,2023,fixed_broadband,IT.NET.BBND.P2,44.728886496649,World Bank WDI
CHN,China,2023,government_education,SE.XPD.TOTL.GD.ZS,3.89714002609253,World Bank WDI
CHN,China,2023,hightech_exports,TX.VAL.TECH.MF.ZS,26.5682136542881,World Bank WDI
CHN,China,2023,internet_users,IT.NET.USER.ZS,90.6,World Bank WDI
CHN,China,2023,manufacturing_value_added,NV.IND.MANF.ZS,25.0144267929987,World Bank WDI
CHN,China,2023,rd_expenditure,GB.XPD.RSDV.GD.ZS,2.57729,World Bank WDI
CHN,China,2023,researchers_rd,SP.POP.SCIE.RD.P6,2107.27003,World Bank WDI
CHN,China,2023,tertiary_enrolment,SE.TER.ENRR,74.5933014618366,World Bank WDI
CHN,China,2024,fdi,BX.KLT.DINV.WD.GD.ZS,0.227695125306895,World Bank WDI
CHN,China,2024,fixed_broadband,IT.NET.BBND.P2,47.1933952081567,World Bank WDI
CHN,China,2024,hightech_exports,TX.VAL.TECH.MF.ZS,26.2777380479223,World Bank WDI
CHN,China,2024,internet_users,IT.NET.USER.ZS,92.0,World Bank WDI
CHN,China,2024,manufacturing_value_added,NV.IND.MANF.ZS,24.8415841892631,World Bank WDI
CHN,China,2024,tertiary_enrolment,SE.TER.ENRR,76.8757843123403,World Bank WDI
CHN,China,2025,fdi,BX.KLT.DINV.WD.GD.ZS,0.410194399848574,World Bank WDI
CHN,China,2025,internet_users,IT.NET.USER.ZS,91.6,World Bank WDI
CHN,China,2025,manufacturing_value_added,NV.IND.MANF.ZS,24.7344421687689,World Bank WDI
IND,India,2000,fdi,BX.KLT.DINV.WD.GD.ZS,0.765211694280817,World Bank WDI
IND,India,2000,government_education,SE.XPD.TOTL.GD.ZS,4.32480001449585,World Bank WDI
IND,India,2000,internet_users,IT.NET.USER.ZS,0.527532449930946,World Bank WDI
IND,India,2000,manufacturing_value_added,NV.IND.MANF.ZS,15.9270230184323,World Bank WDI
IND,India,2000,patent_nonresident,IP.PAT.NRES,6332.0,World Bank WDI
IND,India,2000,patent_resident,IP.PAT.RESD,2206.0,World Bank WDI
IND,India,2000,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.75699,World Bank WDI
IND,India,2000,researchers_rd,SP.POP.SCIE.RD.P6,110.62568,World Bank WDI
IND,India,2000,tertiary_enrolment,SE.TER.ENRR,9.93826007843018,World Bank WDI
IND,India,2001,fdi,BX.KLT.DINV.WD.GD.ZS,1.05638020993358,World Bank WDI
IND,India,2001,fixed_broadband,IT.NET.BBND.P2,0.00463865535771768,World Bank WDI
IND,India,2001,internet_users,IT.NET.USER.ZS,0.660146377009928,World Bank WDI
IND,India,2001,manufacturing_value_added,NV.IND.MANF.ZS,15.3070212831531,World Bank WDI
IND,India,2001,patent_nonresident,IP.PAT.NRES,8213.0,World Bank WDI
IND,India,2001,patent_resident,IP.PAT.RESD,2379.0,World Bank WDI
IND,India,2001,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.73591,World Bank WDI
IND,India,2001,tertiary_enrolment,SE.TER.ENRR,10.0273504257202,World Bank WDI
IND,India,2002,fdi,BX.KLT.DINV.WD.GD.ZS,1.01156946489919,World Bank WDI
IND,India,2002,fixed_broadband,IT.NET.BBND.P2,0.00750810600120237,World Bank WDI
IND,India,2002,internet_users,IT.NET.USER.ZS,1.53787558175083,World Bank WDI
IND,India,2002,manufacturing_value_added,NV.IND.MANF.ZS,15.5587017262956,World Bank WDI
IND,India,2002,patent_nonresident,IP.PAT.NRES,8772.0,World Bank WDI
IND,India,2002,patent_resident,IP.PAT.RESD,2693.0,World Bank WDI
IND,India,2002,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.72567,World Bank WDI
IND,India,2002,tertiary_enrolment,SE.TER.ENRR,10.5586500167847,World Bank WDI
IND,India,2003,fdi,BX.KLT.DINV.WD.GD.ZS,0.605887857091792,World Bank WDI
IND,India,2003,fixed_broadband,IT.NET.BBND.P2,0.0125681968302295,World Bank WDI
IND,India,2003,government_education,SE.XPD.TOTL.GD.ZS,3.61342000961304,World Bank WDI
IND,India,2003,internet_users,IT.NET.USER.ZS,1.68648997063625,World Bank WDI
IND,India,2003,manufacturing_value_added,NV.IND.MANF.ZS,15.587386648646,World Bank WDI
IND,India,2003,patent_nonresident,IP.PAT.NRES,9188.0,World Bank WDI
IND,India,2003,patent_resident,IP.PAT.RESD,3425.0,World Bank WDI
IND,India,2003,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.71929,World Bank WDI
IND,India,2003,tertiary_enrolment,SE.TER.ENRR,11.0576400756836,World Bank WDI
IND,India,2004,fdi,BX.KLT.DINV.WD.GD.ZS,0.765596855110284,World Bank WDI
IND,India,2004,fixed_broadband,IT.NET.BBND.P2,0.0206867742681806,World Bank WDI
IND,India,2004,government_education,SE.XPD.TOTL.GD.ZS,3.35254001617432,World Bank WDI
IND,India,2004,internet_users,IT.NET.USER.ZS,1.97613649190559,World Bank WDI
IND,India,2004,manufacturing_value_added,NV.IND.MANF.ZS,15.8272457405027,World Bank WDI
IND,India,2004,patent_nonresident,IP.PAT.NRES,13452.0,World Bank WDI
IND,India,2004,patent_resident,IP.PAT.RESD,4014.0,World Bank WDI
IND,India,2004,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.7569,World Bank WDI
IND,India,2004,tertiary_enrolment,SE.TER.ENRR,11.3926801681519,World Bank WDI
IND,India,2005,fdi,BX.KLT.DINV.WD.GD.ZS,0.886098378458823,World Bank WDI
IND,India,2005,fixed_broadband,IT.NET.BBND.P2,0.116742672757431,World Bank WDI
IND,India,2005,government_education,SE.XPD.TOTL.GD.ZS,3.18876004219055,World Bank WDI
IND,India,2005,internet_users,IT.NET.USER.ZS,2.388099909,World Bank WDI
IND,India,2005,manufacturing_value_added,NV.IND.MANF.ZS,15.9730170446131,World Bank WDI
IND,India,2005,patent_nonresident,IP.PAT.NRES,19661.0,World Bank WDI
IND,India,2005,patent_resident,IP.PAT.RESD,4721.0,World Bank WDI
IND,India,2005,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.82411,World Bank WDI
IND,India,2005,researchers_rd,SP.POP.SCIE.RD.P6,135.14649,World Bank WDI
IND,India,2005,tertiary_enrolment,SE.TER.ENRR,11.1277303695679,World Bank WDI
IND,India,2006,fdi,BX.KLT.DINV.WD.GD.ZS,2.13016842534495,World Bank WDI
IND,India,2006,fixed_broadband,IT.NET.BBND.P2,0.196098678184923,World Bank WDI
IND,India,2006,government_education,SE.XPD.TOTL.GD.ZS,3.14284992218018,World Bank WDI
IND,India,2006,internet_users,IT.NET.USER.ZS,2.80549986534254,World Bank WDI
IND,India,2006,manufacturing_value_added,NV.IND.MANF.ZS,17.3036533311925,World Bank WDI
IND,India,2006,patent_nonresident,IP.PAT.NRES,23242.0,World Bank WDI
IND,India,2006,patent_resident,IP.PAT.RESD,5686.0,World Bank WDI
IND,India,2006,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.80473,World Bank WDI
IND,India,2006,tertiary_enrolment,SE.TER.ENRR,11.9628095626831,World Bank WDI
IND,India,2007,fdi,BX.KLT.DINV.WD.GD.ZS,2.07339404668754,World Bank WDI
IND,India,2007,fixed_broadband,IT.NET.BBND.P2,0.262875874276131,World Bank WDI
IND,India,2007,internet_users,IT.NET.USER.ZS,3.95,World Bank WDI
IND,India,2007,manufacturing_value_added,NV.IND.MANF.ZS,16.8645677754068,World Bank WDI
IND,India,2007,patent_nonresident,IP.PAT.NRES,28922.0,World Bank WDI
IND,India,2007,patent_resident,IP.PAT.RESD,6296.0,World Bank WDI
IND,India,2007,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.80507,World Bank WDI
IND,India,2007,tertiary_enrolment,SE.TER.ENRR,13.6564798355103,World Bank WDI
IND,India,2008,fdi,BX.KLT.DINV.WD.GD.ZS,3.6205232354017,World Bank WDI
IND,India,2008,fixed_broadband,IT.NET.BBND.P2,0.437111073178848,World Bank WDI
IND,India,2008,internet_users,IT.NET.USER.ZS,4.38,World Bank WDI
IND,India,2008,manufacturing_value_added,NV.IND.MANF.ZS,17.0986741489578,World Bank WDI
IND,India,2008,patent_nonresident,IP.PAT.NRES,30387.0,World Bank WDI
IND,India,2008,patent_resident,IP.PAT.RESD,6425.0,World Bank WDI
IND,India,2008,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.85876,World Bank WDI
IND,India,2008,tertiary_enrolment,SE.TER.ENRR,15.6485204696655,World Bank WDI
IND,India,2009,fdi,BX.KLT.DINV.WD.GD.ZS,2.65159033235479,World Bank WDI
IND,India,2009,fixed_broadband,IT.NET.BBND.P2,0.632032113675308,World Bank WDI
IND,India,2009,government_education,SE.XPD.TOTL.GD.ZS,3.27824997901917,World Bank WDI
IND,India,2009,hightech_exports,TX.VAL.TECH.MF.ZS,9.56909614274288,World Bank WDI
IND,India,2009,internet_users,IT.NET.USER.ZS,5.12,World Bank WDI
IND,India,2009,manufacturing_value_added,NV.IND.MANF.ZS,17.1435776672846,World Bank WDI
IND,India,2009,patent_nonresident,IP.PAT.NRES,27025.0,World Bank WDI
IND,India,2009,patent_resident,IP.PAT.RESD,7262.0,World Bank WDI
IND,India,2009,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.83314,World Bank WDI
IND,India,2009,tertiary_enrolment,SE.TER.ENRR,16.6775093078613,World Bank WDI
IND,India,2010,fdi,BX.KLT.DINV.WD.GD.ZS,1.6350340943491,World Bank WDI
IND,India,2010,fixed_broadband,IT.NET.BBND.P2,0.883808841093522,World Bank WDI
IND,India,2010,government_education,SE.XPD.TOTL.GD.ZS,3.377690076828,World Bank WDI
IND,India,2010,hightech_exports,TX.VAL.TECH.MF.ZS,7.73016032755592,World Bank WDI
IND,India,2010,internet_users,IT.NET.USER.ZS,7.5,World Bank WDI
IND,India,2010,manufacturing_value_added,NV.IND.MANF.ZS,17.0299342498624,World Bank WDI
IND,India,2010,patent_nonresident,IP.PAT.NRES,30909.0,World Bank WDI
IND,India,2010,patent_resident,IP.PAT.RESD,8853.0,World Bank WDI
IND,India,2010,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.78849,World Bank WDI
IND,India,2010,researchers_rd,SP.POP.SCIE.RD.P6,156.19059,World Bank WDI
IND,India,2010,tertiary_enrolment,SE.TER.ENRR,18.6971831309683,World Bank WDI
IND,India,2011,fdi,BX.KLT.DINV.WD.GD.ZS,2.0020634629993,World Bank WDI
IND,India,2011,fixed_broadband,IT.NET.BBND.P2,1.05858887089543,World Bank WDI
IND,India,2011,government_education,SE.XPD.TOTL.GD.ZS,3.79618000984192,World Bank WDI
IND,India,2011,hightech_exports,TX.VAL.TECH.MF.ZS,7.87117262454535,World Bank WDI
IND,India,2011,internet_users,IT.NET.USER.ZS,10.07,World Bank WDI
IND,India,2011,manufacturing_value_added,NV.IND.MANF.ZS,16.1393374446289,World Bank WDI
IND,India,2011,patent_nonresident,IP.PAT.NRES,33450.0,World Bank WDI
IND,India,2011,patent_resident,IP.PAT.RESD,8841.0,World Bank WDI
IND,India,2011,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.75502,World Bank WDI
IND,India,2011,tertiary_enrolment,SE.TER.ENRR,23.8253684220097,World Bank WDI
IND,India,2012,fdi,BX.KLT.DINV.WD.GD.ZS,1.31293453035323,World Bank WDI
IND,India,2012,fixed_broadband,IT.NET.BBND.P2,1.17169600055105,World Bank WDI
IND,India,2012,government_education,SE.XPD.TOTL.GD.ZS,3.8675000667572,World Bank WDI
IND,India,2012,hightech_exports,TX.VAL.TECH.MF.ZS,7.70439427946636,World Bank WDI
IND,India,2012,internet_users,IT.NET.USER.ZS,11.10000038,World Bank WDI
IND,India,2012,manufacturing_value_added,NV.IND.MANF.ZS,15.8169230071066,World Bank WDI
IND,India,2012,patent_nonresident,IP.PAT.NRES,34402.0,World Bank WDI
IND,India,2012,patent_resident,IP.PAT.RESD,9553.0,World Bank WDI
IND,India,2012,rd_expenditure,GB.XPD.RSDV.GD.ZS,0.74399,World Bank WDI
IND,India,2012,tertiary_enrolment,SE.TER.ENRR,24.9402082606779,World Bank WDI
IND,India,2013,fdi,BX.KLT.DINV.WD.GD.ZS,1.5162764665975,World Bank WDI
IND,India,2013,fixed_broadband,IT.NET.BBND.P2,1.15197793176359,World Bank WDI
IND,India,2013,government_education,SE.XPD.TOTL.GD.ZS,3.84467005729675,World Bank WDI
IND,India,2013,hightech_exports,TX.VAL.TECH.MF.ZS,8.87350364988968,World Bank WDI
IND,India,2013,internet_users,IT.NET.USER.ZS,12.30000019,World Bank WDI
